,One-class SVM (OCSVM),Isolation Forest,Lightweight on-line detector of anomalies,Class
47,0.2784598136016489,-0.34651750953099164,0.11495096082541385,0
48,0.2784598136016489,-0.34651750953099164,0.12626685373899754,0
49,0.2784598136016489,-0.3465175095309917,0.13192480019578934,0
50,0.278459813601649,-0.3465175095309917,0.13051031358159143,0
51,0.37898876984806806,-0.2278335523165555,0.11716879583883699,0
52,0.37848554700771303,-0.2227109101632065,0.12800850361122437,0
53,0.37975619058399246,-0.21225245076571983,0.12303163349390871,0
54,0.3797561905839929,-0.2122524507657198,0.13099462568161374,0
55,0.34116358839492544,-0.2444904057615152,0.13017388235837252,0
56,0.34116358839492555,-0.24449040576151515,0.12448028049182958,0
57,0.3797561905839933,-0.2122524507657198,0.12203625947044561,0
58,0.3797561905839933,-0.21225245076571983,0.12104088544698244,0
59,0.3411635883949251,-0.24449040576151515,0.12903516198506398,0
60,0.3415642568602135,-0.24961304791486422,0.13642988411026544,0
61,0.3415642568602135,-0.24961304791486422,0.14067334395285927,0
62,0.2609116593751314,-0.35053241509179456,0.13449678488041678,0
63,0.280874811849631,-0.3354168124496595,0.1305103135815914,0
64,0.2808748118496299,-0.3354168124496595,0.14324069310937287,0
65,0.27738656021716535,-0.34109247413631993,0.12307993604663874,0
66,0.27845981360165006,-0.3465175095309917,0.13616826003838317,0
67,0.2596311639830936,-0.3616331121731266,0.1229569300115535,0
68,0.2773865602171654,-0.34109247413631993,0.13902202127295887,0
69,0.2773865602171653,-0.34109247413631993,0.13446713977972463,0
70,0.2763133068326805,-0.33690352837977555,0.13312517008974703,0
71,0.3583844665377497,-0.24319942039894574,0.12120975120440566,0
72,0.3612993933490872,-0.24818317859804018,0.12120975120440566,0
73,0.23632448783164364,-0.1593480373594677,0.03358341748326415,0
74,0.23632448783164364,-0.1593480373594677,0.035407634073554246,0
75,0.23219354475694395,-0.1550461943062733,0.043008536533096324,0
76,0.23219354475694395,-0.1550461943062733,0.0399681755492795,0
77,0.36133162730043705,-0.2216860445194042,0.057234858838437506,0
78,0.22594809283526024,-0.23627431330220067,0.05096057240206233,0
79,0.22178735945164657,-0.23459190577707867,0.0691408293892453,0
80,0.2176266260680336,-0.23408589285506434,0.06449711025185283,0
81,0.2176266260680338,-0.23408589285506437,0.07842086186169223,0
82,0.2176266260680338,-0.23408589285506437,0.0580707633550039,0
83,0.35089565168622533,-0.2473550454044024,0.0691132045150536,0
84,0.35089565168622533,-0.2473550454044024,0.06696336209230078,0
85,0.3539155645694664,-0.24836395994444754,0.061031509377880676,0
86,0.22178735945164751,-0.23459190577707867,0.06454563055449206,0
87,0.22178735945164751,-0.23459190577707867,0.060869471486689454,0
88,0.3508956516862261,-0.24735504540440237,0.07771257420606488,0
89,0.21762662606803312,-0.23408589285506437,0.07842086186169225,0
90,0.2224308866905222,-0.2500896225403927,0.13694781080016635,0
91,0.22243088669052208,-0.25008962254039263,0.1369478108001664,0
92,-0.009111692433892316,-0.2442659476201697,0.1309854119951927,0
93,0.22243088669052152,-0.2500896225403927,0.1241367058373021,0
94,0.24374564197344,-0.32377402912075953,0.1302362514362792,0
95,0.24540220235040983,-0.3253329431910005,0.12670824606509495,0
96,0.24540220235040994,-0.3253329431910005,0.13302515372720783,0
97,0.17459343185615178,-0.32096437124302624,0.12716623463808427,0
98,0.2464043242811617,-0.32376142324024015,0.12175705650413182,0
99,0.24806988240502878,-0.32643012745230265,0.12604028543929302,0
100,0.17667780491828564,-0.3212498419392289,0.11431739991539218,0
101,0.18142858681795956,-0.31103776182659476,0.1177261745140881,0
102,0.18366419036793938,-0.31543439957612934,0.11104452006323987,0
103,0.18366419036793938,-0.31543439957612934,0.12121178488603719,0
104,0.13461504229038082,-0.30773331863956077,0.11780921402997883,0
105,0.1346150422903809,-0.3077333186395607,0.11188434856740284,0
106,0.18366419036794057,-0.31543439957612934,0.12347117706888108,0
107,0.1858997939179204,-0.3275831916835084,0.11652382535336887,0
108,0.15174049014020805,-0.33508457264555846,0.12111733143846677,0
109,0.18602958939739106,-0.3309996361936481,0.11273008371325806,0
110,0.18134002720520792,-0.34164293600810686,0.1281750148659979,0
111,0.18134002720520792,-0.34164293600810686,0.1328084942118198,0
112,0.18144197537512669,-0.3348661190413455,0.13055924568698304,0
113,0.18144197537512669,-0.33486611904134556,0.13732202732864623,0
114,0.011395522289872506,-0.22984766610305712,0.11361101775662166,0
115,0.01139552228987264,-0.22984766610305712,0.13375565217761554,0
116,0.011395522289872461,-0.22984766610305712,0.11177968735471307,0
117,0.2407076414279612,-0.2466052775856439,0.14148660919941014,0
118,0.24480951368284326,-0.25965849538095254,0.12954602370085738,0
119,0.016590649606753206,-0.24263792052629105,0.1154423481585302,0
120,0.2448095136828432,-0.25965849538095254,0.12755592611776514,0
121,0.24042274318767057,-0.1746541734705516,0.03475607572382801,0
122,0.24042274318767057,-0.1746541734705516,0.03464517217493841,0
123,0.00595679399340745,-0.15586583433256096,0.03536917212734218,0
124,0.23623221949514286,-0.159664824692399,0.04148598438852631,0
125,0.23204169580261524,-0.15390328861491015,0.05023419085407146,0
126,-0.004584527672632089,-0.13578897264611695,0.050268275441347335,0
127,-0.004584527672632089,-0.135788972646117,0.053412043801917206,0
128,0.2342695596024877,-0.2434774822758131,0.03988404922654768,0
129,0.23873403363792992,-0.2663880832492428,0.13694781080016635,0
130,0.23873403363792992,-0.2663880832492428,0.13054225831873426,0
131,0.23873403363792992,-0.2663880832492428,0.10919041671396042,0
132,0.24961875212495946,-0.41388230571283396,0.13896321365948844,0
133,0.25262470130466996,-0.40450148733189045,0.1395747228613903,0
134,0.25262470130466996,-0.40450148733189034,0.1212294468043333,0
135,0.2526534786750907,-0.40450148733189034,0.1281089253257297,0
136,0.2526822560455111,-0.40450148733189034,0.10517733025440841,0
137,0.2526822560455111,-0.40450148733189045,0.1074704897615405,0
138,0.25268225604551076,-0.40450148733189045,0.10747048976154054,0
139,0.24972483322524583,-0.4085840408299223,0.1218409560062352,0
140,0.252681439721062,-0.3995052084391781,0.09141837321161556,0
141,0.2526247013046697,-0.40450148733189045,0.10976364926867266,0
142,0.2532716655237083,-0.3995052084391781,0.1258157658185976,0
143,0.25043187190190347,-0.4085840408299223,0.14140925046709596,0
144,0.2532194181895814,-0.40450148733189045,0.12810892532572965,0
145,0.25316676269260574,-0.41710642529442393,0.10517733025440841,0
146,0.2502992765442674,-0.42675849019189627,0.11939491919862759,0
147,0.2502992765442674,-0.4267584901918962,0.11694888239102001,0
148,0.2530646369040145,-0.4189120276306312,0.12428699281384277,0
149,0.2525451260118855,-0.390258833133447,0.10961077196819716,0
150,0.25254512601188517,-0.390258833133447,0.15119339769752646,0
151,0.2550867191674254,-0.3852774275626668,0.1372815633542582,0
152,0.0008419009619187623,-0.23766800238861285,0.045114854045108836,0
153,0.23426955960248746,-0.24347748227581306,0.03756912112965706,0
154,0.2342695596024877,-0.2434774822758131,0.03849509236841329,0
155,0.0008419009619189844,-0.2376680023886129,0.04603601230750641,0
156,0.0008419009619189844,-0.23766800238861285,0.0432725375203136,0
157,-0.004378741775559814,-0.23378309778844222,0.048408207398435474,0
158,-0.0043787417755593696,-0.23378309778844225,0.0496327563740034,0
159,-0.02635877212658668,-0.23362613769447815,0.04235955361443076,0
160,0.006333153944432057,-0.25316692567501164,0.11318761772173962,0
161,0.006333154702363064,-0.20334574162838837,0.1091578245024963,0
162,0.006333154702363064,-0.20334574162838837,0.11752446096804023,0
163,0.0011848725762556357,-0.19966166175163724,0.12254444284736657,0
164,-0.0041898596607684805,-0.20599120127085527,0.11177968735471314,0
165,-0.0041898596607687025,-0.2059912012708553,0.12459900016807288,0
166,0.174722373266762,-0.31402639968980567,0.12830720803705736,0
167,0.13735345556799933,-0.3074395851170369,0.12471824469632904,0
168,0.17459343185615203,-0.32096437124302624,0.12143570016539218,0
169,0.1768422969725041,-0.3244179913748822,0.12518249156632058,0
170,0.13981358792446813,-0.31049536070291645,0.12277442426889587,0
171,0.17472237326676227,-0.3140263996898056,0.13434484176665576,0
172,0.13981358792446805,-0.31049536070291645,0.12779163471116317,0
173,0.13735345556800146,-0.30743958511703684,0.12183390629414559,0
174,0.13961045731305027,-0.29854417700863406,0.12543932929687493,0
175,0.13961045731304972,-0.2985441770086341,0.1225549908946915,0
176,0.1371571483635809,-0.2974151923599047,0.12260309176409087,0
177,0.13961045731304972,-0.2985441770086341,0.12616041389742078,0
178,0.13961045731304997,-0.29854417700863406,0.12327607549523734,0
179,0.1396104573130498,-0.2985441770086341,0.12471824469632904,0
180,0.13735345556800102,-0.30743958511703684,0.12183390629414563,0
181,0.1723445667397996,-0.3187461286182317,0.12454513428278238,0
182,0.13970947330374145,-0.3154473981495288,0.11477243895370796,0
183,0.1421631675008342,-0.3184577400619171,0.11556584302553245,0
184,0.1421631675008342,-0.3184577400619171,0.11128420209789402,0
185,0.14216316750083435,-0.31845774006191707,0.11642217121106009,0
186,-0.02056414207812729,-0.24329568101116927,0.09780111633845295,0
187,-0.014374195535372091,-0.2475300337833012,0.10820121072279065,0
188,-0.01955867116167793,-0.24369207617434183,0.10091944593865239,0
189,-0.02576766057979647,-0.23996358800120493,0.09613724276637448,0
190,-0.020549000012149543,-0.20137794350936344,0.10842150816649129,0
191,-0.015345481510480142,-0.20518493726328066,0.1044863979685706,0
192,-0.010161495276137744,-0.21262209275167337,0.11605757104018426,0
193,-0.009189719909065941,-0.2528644307680384,0.1264056226831362,0
194,-0.02108700855151415,-0.23889444905404522,0.03739464609602955,0
195,0.006062543009975307,-0.13564333456331504,0.043682415518120854,0
196,0.006062543009975307,-0.13564333456331504,0.04384223888895243,0
197,0.006062543009976285,-0.13564333456331504,0.0427234752931313,0
198,0.006062543009975796,-0.13564333456331504,0.04384223888895243,0
199,0.006062543009975219,-0.13564333456331504,0.043522592147289256,0
200,0.006062543009975707,-0.13564333456331504,0.043522592147289256,0
201,0.011283185747455082,-0.14995866017227014,0.03590423466428005,0
202,0.005956793993407361,-0.15586583433256096,0.03543508886466227,0
203,0.011283185747454284,-0.14995866017227014,0.035878815728468426,0
204,0.006062543009975485,-0.13564333456331504,0.04400206225978402,0
205,0.006062543009975973,-0.13564333456331504,0.04480117911394196,0
206,0.006062543009975485,-0.13564333456331504,0.044161885630615606,0
207,0.006062543009974819,-0.13564333456331504,0.043043122034794476,0
208,0.011283185747454105,-0.14995866017227014,0.03599743742892262,0
209,0.005956793993407317,-0.15586583433256096,0.0354131166188889,0
210,0.011283185747454193,-0.14995866017227014,0.035895761685676174,0
211,0.011283185747454193,-0.14995866017227014,0.035955072535903285,0
212,0.011283185747454284,-0.14995866017227014,0.035878815728468426,0
213,0.006062543699397782,-0.24331116884121498,0.03692330478951049,0
214,0.006062543699397072,-0.24331116884121498,0.033834467043374,0
215,0.006062543699397604,-0.24331116884121493,0.03507000214182861,0
216,0.011283186436876402,-0.2580668942504408,0.029203320787997665,0
217,0.006062543699397604,-0.24331116884121493,0.03599665346566955,0
218,-0.021087008551514286,-0.23889444905404517,0.03555302245348531,0
219,0.00606254369939756,-0.24331116884121493,0.034143350817987646,0
220,0.00606254369939756,-0.24331116884121498,0.033834467043374006,0
221,-0.02108700855151424,-0.23889444905404522,0.03309752426342631,0
222,-0.02635877212658668,-0.23362613769447815,0.04465099194435622,0
223,-0.004378741775559814,-0.23378309778844225,0.048408207398435474,0
224,0.0008419009619189844,-0.23766800238861285,0.038206167077126776,0
225,0.0008419009619189844,-0.23766800238861285,0.04281195838911479,0
226,0.23010882621887405,-0.23919876665019485,0.05333788374520334,0
227,-0.009855188505651747,-0.1319040680459464,0.05956563668458843,0
228,-0.015125849338671981,-0.12942219895617593,0.06266335018978324,0
229,-0.020396510171691064,-0.1282426930490848,0.07102856704774008,0
230,0.2194701247250325,-0.14501771211617573,0.06962318643244327,0
231,-0.020396510171690575,-0.1282426930490848,0.0671812525186778,0
232,-0.020396510171691286,-0.12824269304908484,0.072567492859365,0
233,-0.009599385202461175,-0.12520804628180532,0.06376965279138817,0
234,-0.014820027939939973,-0.12460738599633303,0.08450581974922756,0
235,-0.009111692433891028,-0.24426594762016976,0.10725501963058859,0
236,-0.00911169243389116,-0.24426594762016968,0.11714268311584035,0
237,-0.003963409549851349,-0.1973752818011019,0.11417780638182265,0
238,-0.014580114294530145,-0.20165492372956823,0.13375565217761556,0
239,-0.019775241611410664,-0.20132723171962877,0.12826166097188993,0
240,-0.019775241611410487,-0.20132723171962877,0.139249643383341,0
241,0.21609640789866869,-0.2155084505152452,0.12755592611776517,0
242,0.2160964078986695,-0.2155084505152452,0.14745690194868658,0
243,-0.01458011429452979,-0.20165492372956817,0.12643033056998138,0
244,-0.014580114294530055,-0.20165492372956823,0.11361101775662166,0
245,-0.019775241611410487,-0.20132723171962877,0.12093633936425574,0
246,-0.014580114294530055,-0.20165492372956823,0.12643033056998138,0
247,0.2224308866905227,-0.2500896225403927,0.12200152167682468,0
248,-0.003963410307783022,-0.24595059076746134,0.13494047738929343,0
249,0.001184871818324229,-0.2488894724288083,0.10923255232763891,0
250,0.17459343185615187,-0.32096437124302624,0.11857043292904605,0
251,0.24705876272737962,-0.32799446403526267,0.12600094967848802,0
252,0.17459343185615223,-0.32096437124302624,0.12430096740173824,0
253,0.24705876272737984,-0.32799446403526267,0.12857725779922902,0
254,0.25229264175385885,-0.32152883456588477,0.13412610850311626,0
255,0.24871532310434957,-0.33183320469922994,0.13412610850311626,0
256,0.1768422969725038,-0.3244179913748822,0.1251824915663206,0
257,0.24973544052889585,-0.3302792287663243,0.12757698050254668,0
258,0.2514009986527629,-0.33540187091967333,0.12309746816910958,0
259,0.2530665567766291,-0.3481929007108977,0.12572674894794614,0
260,0.25306655677662904,-0.34819290071089765,0.1241876377134082,0
261,0.2530665567766302,-0.3481929007108977,0.11649208154071877,0
262,0.2547321149004972,-0.3595652101053587,0.13192411995151637,0
263,0.2806063203706183,-0.37119840672721943,0.1400771074430862,0
264,0.2547321149004971,-0.3595652101053587,0.12301001452207957,0
265,0.25639767302436406,-0.34376227952268285,0.2344173923827678,0
266,0.2563976730243641,-0.34376227952268285,0.2344173923827678,0
267,0.2547321149004972,-0.3595652101053587,0.13014129886562892,0
268,0.28060632037061944,-0.37119840672721943,0.1381564762159767,0
269,0.28060632037061956,-0.37119840672721943,0.14199773867019583,0
270,0.2487985018550715,-0.255607696892045,0.14182026850714347,0
271,0.24879850185507218,-0.255607696892045,0.11217674891492942,0
272,0.3700441737830995,-0.28286870934683994,0.12364688996120447,0
273,0.3671292469717621,-0.26953411751614353,0.15045541628599118,0
274,0.37030199502341804,-0.23579443281975268,0.023876522104754126,0
275,0.37030199502341804,-0.23579443281975268,0.026161339689252987,0
276,0.37187514530082666,-0.2699908699802829,0.03255136689279029,0
277,0.367311872449091,-0.2296797244627009,0.032254186581249955,0
278,0.36432174987476407,-0.2250222448637517,0.04383059567604419,0
279,0.36432174987476407,-0.2250222448637517,0.04459220153754381,0
280,0.36133162730043705,-0.2216860445194042,0.05083736960184071,0
281,0.36133162730043705,-0.2216860445194042,0.053579150703239334,0
282,0.22594809283526035,-0.23627431330220067,0.056329724426381,0
283,0.22594809283526035,-0.23627431330220078,0.06169887645069966,0
284,0.35693547745270743,-0.25048895172779323,0.06018696638629665,0
285,0.35693547745270743,-0.25048895172779323,0.05864640865274352,0
286,0.3569354774527074,-0.25048895172779323,0.0532544565853076,0
287,0.3569354774527074,-0.25048895172779323,0.05787612978596697,0
288,0.26871215429444606,-0.32784475655832407,0.255678092578981,0
289,0.24229960998913533,-0.3139619817083053,0.2434127601806529,0
290,0.26768888441795885,-0.3263243395716184,0.25668362974814185,0
291,0.26768888441795874,-0.3263243395716184,0.25596538891302695,0
292,0.2407099904005542,-0.31288284083788487,0.24210698098418568,0
293,0.24229960998913533,-0.3139619817083053,0.24297750044849714,0
294,0.24388922957771647,-0.3161857876553864,0.24268732729372666,0
295,0.24388922957771647,-0.3161857876553864,0.24210698098418568,0
296,0.17708371883449364,-0.3137891850794116,0.22724579970361605,0
297,0.24547884916629722,-0.31964297589446444,0.24138154809725948,0
298,0.24706846875487845,-0.32443912817474774,0.24123646151987424,0
299,0.24706846875487845,-0.32443912817474774,0.24225206756157097,0
300,0.24706846875487845,-0.32443912817474774,0.24065611521033325,0
301,0.24706846875487845,-0.32443912817474774,0.24051102863294802,0
302,0.2738984254271813,-0.32933182638114344,0.24935757322996963,0
303,0.2480522308339644,-0.31981200653172326,0.2344173923827678,0
304,0.2480522308339644,-0.31981200653172326,0.2344173923827678,0
305,0.25148010799024495,-0.33437965511160983,0.1283584777797417,0
306,0.251480107990245,-0.33437965511160983,0.12657565669385434,0
307,0.18577031950462503,-0.3378159441303672,0.1318712836418508,0
308,0.00020745597647398029,-0.23272398836536098,0.12242877601676076,0
309,0.24474880063624993,-0.24235176703944816,0.11673729039065465,0
310,0.24474880063624993,-0.24235176703944816,0.1304189148178304,0
311,0.24474880063624993,-0.24235176703944816,0.13497945629355562,0
312,0.3671292469717621,-0.26953411751614353,0.10902405742041174,0
313,0.3671292469717621,-0.2695341175161436,0.13339544498839961,0
314,0.24280982037478177,-0.2811008505066287,0.14548854744207582,0
315,0.24280982037478177,-0.2811008505066287,0.14548854744207587,0
316,0.24280982037478113,-0.28110085050662875,0.13054225831873417,0
317,0.23873403363792917,-0.2663880832492428,0.1284070741582568,0
318,0.23465824690107745,-0.2603227439389995,0.12840707415825683,0
319,0.006333153944431125,-0.25316692567501164,0.12900787929814245,0
320,0.006333153944431125,-0.25316692567501164,0.10527748693353825,0
321,0.006333153944431125,-0.25316692567501164,0.11912021581289065,0
322,0.006333153944431924,-0.25316692567501164,0.14087307548044445,0
323,0.23465824690107745,-0.2603227439389995,0.1177311533558699,0
324,0.23465824690107756,-0.2603227439389995,0.12840707415825678,0
325,0.23010882621887405,-0.23919876665019482,0.05333788374520332,0
326,0.23010882621887405,-0.23919876665019482,0.05395288741377228,0
327,0.3599553903359484,-0.253807216101235,0.048253876915240926,0
328,0.23010882621887402,-0.23919876665019482,0.04718784705951369,0
329,0.23010882621887374,-0.23919876665019482,0.05026286540235851,0
330,0.23426955960248738,-0.2434774822758131,0.04405091980095078,0
331,0.23426955960248858,-0.2434774822758131,0.0403470348459258,0
332,0.0008419009619198726,-0.2376680023886129,0.039587904470723176,0
333,-0.0043787417755591475,-0.23378309778844222,0.05330640330070717,0
334,0.228062601682245,-0.1521059336252093,0.054257872173218646,0
335,0.228062601682245,-0.1521059336252093,0.05152154728778352,0
336,0.2280626016822441,-0.1521059336252093,0.051521547287783506,0
337,0.23259969697978508,-0.216955315438988,0.11673729039065468,0
338,0.23664939819860686,-0.2215930541615374,0.10761620743920415,0
339,0.3612993933490872,-0.24818317859804018,0.11146119617721051,0
340,0.3612993933490872,-0.24818317859804018,0.11389833493400933,0
341,0.23465824690107734,-0.2603227439389995,0.12200152167682461,0
342,0.23058246016422537,-0.2556585075852703,0.1305422583187342,0
343,0.2305824601642253,-0.25565850758527026,0.11346078503491519,0
344,0.0011848718183236962,-0.24888947242880835,0.11121008502468929,0
345,0.0011848718183240959,-0.2488894724288083,0.11516515041878997,0
346,0.0011848718183236962,-0.2488894724288083,0.11516515041878997,0
347,0.0011848718183238738,-0.24888947242880835,0.11318761772173962,0
348,0.23058246016422573,-0.2556585075852703,0.12413670583730212,0
349,0.0011848718183239625,-0.2488894724288083,0.127030346601092,0
350,0.0011848718183244066,-0.2488894724288083,0.09934488884238718,0
351,0.001184871818324229,-0.2488894724288083,0.1052774869335382,0
352,0.2305824601642255,-0.2556585075852703,0.134812626639689,0
353,0.006333153944431125,-0.25316692567501164,0.1131876177217396,0
354,0.011481436070538597,-0.25888810576727467,0.13098541199519273,0
355,-0.009189719909066607,-0.2528644307680384,0.1318669462712399,0
356,0.011481436070538597,-0.2588881057672746,0.11121008502468929,0
357,0.011481436070538687,-0.2588881057672747,0.11714268311584033,0
358,0.016772893883026628,-0.2461713761934715,0.1097096106431678,0
359,0.01677289388302685,-0.24617137619347154,0.1005804239408418,0
360,0.007623971592895451,-0.2542071823468385,0.08591457466159848,0
361,0.01078349678732109,-0.13315078432628397,0.10225329359093523,0
362,0.015886572715890245,-0.22474284974123745,0.10422533322654222,0
363,0.015886572715890245,-0.22474284974123745,0.10422533322654223,0
364,0.01588657271588927,-0.22474284974123745,0.10225329359093527,0
365,0.020989648644458382,-0.1651988074952089,0.11408553140457729,0
366,0.01588657271588927,-0.22474284974123745,0.10619737286214925,0
367,0.005667259081532228,-0.21670313859954876,0.09691887835718463,0
368,0.005667259081532228,-0.21670313859954882,0.10236749247738249,0
369,0.015886572715890203,-0.22474284974123745,0.10816941249775625,0
370,0.026218015143648587,-0.21002869861690696,0.1021015982343501,0
371,0.010940647065328202,-0.20225276965394529,0.08935135874579865,0
372,0.010940647065328202,-0.20225276965394534,0.08602165011678882,0
373,0.026218015143648098,-0.210028698616907,0.09846090967630641,0
374,0.010940647065327758,-0.20225276965394529,0.08768650443129375,0
375,0.026218015143648587,-0.21002869861690696,0.08389815544413157,0
376,0.026218015143648587,-0.21002869861690696,0.10392194251337195,0
377,0.005667259081532228,-0.21670313859954882,0.10781610659758034,0
378,0.00026507399452881943,-0.23756385810871583,0.10251884286961026,0
379,0.00026507399452881943,-0.23756385810871583,0.0926810673748085,0
380,0.0002650739945282865,-0.23756385810871583,0.09464862247376885,0
381,-0.004938444507141116,-0.224652282226422,0.12022683876025327,0
382,-0.004938444507141116,-0.224652282226422,0.1005512877706499,0
383,-0.0049384445071406265,-0.224652282226422,0.11825928366129299,0
384,0.00020745597647335855,-0.23272398836536098,0.11818130603237642,0
385,-0.00493844450714045,-0.224652282226422,0.11038906326545164,0
386,-0.00493844450714045,-0.224652282226422,0.09071351227584813,0
387,-0.004005244282760767,-0.26692391192064174,0.11184209311485979,0
388,-0.009189719909066741,-0.25286443076803833,0.12094429909503253,0
389,-0.00918971990906603,-0.2528644307680384,0.11002165191882525,0
390,-0.02108700855151424,-0.2358384852439578,0.03834600646629456,0
391,-0.02108700855151522,-0.23889444905404522,0.03555302245348531,0
392,-0.009189719909066562,-0.25286443076803844,0.09909900474261782,0
393,-0.013402420168300644,-0.20288085699596917,0.1133668323587665,0
394,0.011481436828471381,-0.20851774888767954,0.1258910974335841,0
395,0.011481436828471647,-0.20851774888767954,0.11250447908871383,0
396,0.011481436828471202,-0.20851774888767957,0.11585113367493143,0
397,0.011481436828470493,-0.20851774888767957,0.11585113367493143,0
398,0.011481436828470849,-0.20851774888767957,0.12087111555425778,0
399,0.011481436828470849,-0.20851774888767957,0.12421777014047528,0
400,0.006200394972991541,-0.2156735671516674,0.1227676697661643,0
401,0.0062003949729918075,-0.21567356715166736,0.13558698257952403,0
402,0.011481436828471202,-0.20851774888767957,0.1091578245024963,0
403,0.011481436828471114,-0.20851774888767957,0.11250447908871383,0
404,0.01148143682847067,-0.20851774888767957,0.11585113367493141,0
405,0.1767336516138113,-0.32098490823808284,0.11772556365995149,0
406,0.17903329496179748,-0.3334567255917619,0.1310869329825433,0
407,0.25201838656508596,-0.3483089824744133,0.12809549573375312,0
408,0.2573280356078199,-0.348403372422534,0.1192426952750365,0
409,0.2556482258814462,-0.33738076429227415,0.1279809137281003,0
410,0.2556482258814448,-0.33738076429227415,0.13047146851845387,0
411,0.25396841615507093,-0.3249766296663307,0.11451004540705793,0
412,0.1766118918605762,-0.3278382617999956,0.10165962931862652,0
413,0.2513596391745012,-0.33267459150109024,0.11432460909732364,0
414,0.24964795181444838,-0.32758619980193054,0.10611062039279702,0
415,0.17430330928072105,-0.32310978770677345,0.11237976599032713,0
416,0.17430330928072105,-0.3231097877067735,0.11342604101836957,0
417,0.24861289030872058,-0.3305350010114287,0.10222033105022069,0
418,0.24861289030872058,-0.33053500101142874,0.10811489256313593,0
419,0.24861289030872066,-0.3305350010114288,0.12115916040439519,0
420,0.2531377457250927,-0.4089083282029395,0.11205680877580479,0
421,0.2530792970395982,-0.4131021069113456,0.11450284558341237,0
422,0.25011285653487814,-0.42716946570710707,0.12413411551336735,0
423,0.2530792970395983,-0.4131021069113457,0.1145028455834124,0
424,0.2530792970395983,-0.4131021069113456,0.141409250467096,0
425,0.2549344433461702,-0.3935112326018654,0.11450284558341235,0
426,0.25495626742316274,-0.38873669402561223,0.1267330296214504,0
427,0.25495626742316335,-0.3887366940256123,0.12428699281384288,0
428,0.25700140057405035,-0.370335459742178,0.11434996828293698,0
429,0.25700140057405035,-0.370335459742178,0.10517733025440841,0
430,0.25495429273198766,-0.37458592298745186,0.1267330296214504,0
431,0.25493228304238535,-0.37896775683275474,0.14630132408231133,0
432,0.25245020062230666,-0.3918579395754914,0.12673302962145036,0
